,Course,SectionID,Name,TNUM,GR,School,Type,Year,GlimpsestudentId,DistrictID,ScantronMathPostTest,ScantronReadingPostTest
41481,801100,801100.036,HOMEROOM,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,96996.0,18,2392.0,2158.0
41482,100025,100025.008,English LA 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,96996.0,18,2392.0,2158.0
41483,801203aa,801203aa.035,HW K-4,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,96996.0,18,2392.0,2158.0
41484,100015,100015.008,MATH 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,MATHEMATICS,2018,96996.0,18,2392.0,2158.0
41485,100045aa,100045aa.008,SocialSciGr3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,SOCIAL STUDIES,2018,96996.0,18,2392.0,2158.0
41486,801100,801100.036,HOMEROOM,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53902.0,18,2522.0,2702.0
41487,100025,100025.008,English LA 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,53902.0,18,2522.0,2702.0
41488,801203aa,801203aa.035,HW K-4,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,53902.0,18,2522.0,2702.0
41489,100015,100015.008,MATH 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,MATHEMATICS,2018,53902.0,18,2522.0,2702.0
41490,100045aa,100045aa.008,SocialSciGr3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,SOCIAL STUDIES,2018,53902.0,18,2522.0,2702.0
41491,801100,801100.036,HOMEROOM,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,59009.0,18,2391.0,2769.0
41492,100025,100025.008,English LA 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,59009.0,18,2391.0,2769.0
41493,801203aa,801203aa.035,HW K-4,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,59009.0,18,2391.0,2769.0
41494,100015,100015.008,MATH 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,MATHEMATICS,2018,59009.0,18,2391.0,2769.0
41495,100045aa,100045aa.008,SocialSciGr3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,SOCIAL STUDIES,2018,59009.0,18,2391.0,2769.0
41496,801100,801100.036,HOMEROOM,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52769.0,18,2154.0,2266.0
41497,100025,100025.008,English LA 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,52769.0,18,2154.0,2266.0
41498,801203aa,801203aa.035,HW K-4,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,52769.0,18,2154.0,2266.0
41499,100015,100015.008,MATH 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,MATHEMATICS,2018,52769.0,18,2154.0,2266.0
41500,100045aa,100045aa.008,SocialSciGr3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,SOCIAL STUDIES,2018,52769.0,18,2154.0,2266.0
41501,801100,801100.036,HOMEROOM,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53696.0,18,2484.0,2391.0
41502,100025,100025.008,English LA 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,53696.0,18,2484.0,2391.0
41503,801203aa,801203aa.035,HW K-4,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,53696.0,18,2484.0,2391.0
41504,100015,100015.008,MATH 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,MATHEMATICS,2018,53696.0,18,2484.0,2391.0
41505,100045aa,100045aa.008,SocialSciGr3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,SOCIAL STUDIES,2018,53696.0,18,2484.0,2391.0
41506,801100,801100.036,HOMEROOM,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,54220.0,18,2416.0,2487.0
41507,100025,100025.008,English LA 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,54220.0,18,2416.0,2487.0
41508,801203aa,801203aa.035,HW K-4,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,54220.0,18,2416.0,2487.0
41509,100015,100015.008,MATH 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,MATHEMATICS,2018,54220.0,18,2416.0,2487.0
41510,100045aa,100045aa.008,SocialSciGr3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,SOCIAL STUDIES,2018,54220.0,18,2416.0,2487.0
41511,801100,801100.036,HOMEROOM,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53719.0,18,2562.0,2477.0
41512,100025,100025.008,English LA 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,53719.0,18,2562.0,2477.0
41513,801203aa,801203aa.035,HW K-4,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,53719.0,18,2562.0,2477.0
41514,100015,100015.008,MATH 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,MATHEMATICS,2018,53719.0,18,2562.0,2477.0
41515,100045aa,100045aa.008,SocialSciGr3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,SOCIAL STUDIES,2018,53719.0,18,2562.0,2477.0
41516,801100,801100.036,HOMEROOM,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53973.0,18,2416.0,2421.0
41517,100025,100025.008,English LA 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,53973.0,18,2416.0,2421.0
41518,801203aa,801203aa.035,HW K-4,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,53973.0,18,2416.0,2421.0
41519,100015,100015.008,MATH 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,MATHEMATICS,2018,53973.0,18,2416.0,2421.0
41520,100045aa,100045aa.008,SocialSciGr3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,SOCIAL STUDIES,2018,53973.0,18,2416.0,2421.0
41521,801100,801100.036,HOMEROOM,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,51570.0,18,2417.0,2566.0
41522,100025,100025.008,English LA 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,51570.0,18,2417.0,2566.0
41523,801203aa,801203aa.035,HW K-4,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,51570.0,18,2417.0,2566.0
41524,100015,100015.008,MATH 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,MATHEMATICS,2018,51570.0,18,2417.0,2566.0
41525,100045aa,100045aa.008,SocialSciGr3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,SOCIAL STUDIES,2018,51570.0,18,2417.0,2566.0
41526,801100,801100.036,HOMEROOM,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53793.0,18,2508.0,2312.0
41527,100025,100025.008,English LA 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,53793.0,18,2508.0,2312.0
41528,801203aa,801203aa.035,HW K-4,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,LANGUAGE ARTS,2018,53793.0,18,2508.0,2312.0
41529,100015,100015.008,MATH 3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,MATHEMATICS,2018,53793.0,18,2508.0,2312.0
41530,100045aa,100045aa.008,SocialSciGr3,ST92958,3,WETUMPKA ELEMENTARY SCHOOL,SOCIAL STUDIES,2018,53793.0,18,2508.0,2312.0
41531,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53413.0,18,2347.0,2002.0
41532,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53138.0,18,2710.0,3295.0
41533,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52498.0,18,2721.0,3104.0
41534,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52500.0,18,2646.0,2670.0
41535,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52506.0,18,2390.0,2761.0
41536,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53435.0,18,2481.0,2366.0
41537,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53438.0,18,2469.0,2732.0
41538,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53837.0,18,2557.0,2904.0
41539,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52917.0,18,2618.0,2707.0
41540,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52363.0,18,2489.0,2742.0
41541,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53961.0,18,2488.0,2708.0
41542,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53477.0,18,2572.0,2575.0
41543,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52316.0,18,2567.0,2859.0
41544,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53844.0,18,2468.0,2435.0
41545,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53161.0,18,2516.0,2685.0
41546,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53245.0,18,2497.0,2860.0
41547,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53569.0,18,2501.0,2781.0
41548,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52652.0,18,2559.0,2932.0
41549,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,68480.0,18,2740.0,3021.0
41551,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53840.0,18,2621.0,2823.0
41552,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52254.0,18,2545.0,2801.0
41553,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52255.0,18,2530.0,2730.0
41554,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,96925.0,18,2514.0,2954.0
41555,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52704.0,18,2604.0,2779.0
41556,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52195.0,18,2479.0,2876.0
41557,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52720.0,18,2449.0,2766.0
41558,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,55201.0,18,2581.0,2783.0
41559,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53666.0,18,2512.0,2746.0
41560,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53662.0,18,2453.0,2538.0
41561,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53688.0,18,2523.0,2567.0
41562,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52770.0,18,2610.0,2981.0
41563,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53813.0,18,2554.0,2615.0
41564,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,51348.0,18,2467.0,2938.0
41565,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52821.0,18,2494.0,3056.0
41566,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52852.0,18,2632.0,2674.0
41567,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,50754.0,18,2560.0,2731.0
41568,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53779.0,18,2592.0,2688.0
41569,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53977.0,18,2431.0,2561.0
41570,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,51507.0,18,2491.0,2768.0
41571,801210,801210.001,Gifted,ST92960,3,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,53817.0,18,2517.0,2970.0
41572,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52887.0,18,2707.0,2896.0
41573,801210,801210.001,Gifted,ST92960,4,WETUMPKA ELEMENTARY SCHOOL,ELECTIVE,2018,52889.0,18,2693.0,2964.0
41574,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,96347.0,18,2438.0,2677.0
41575,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45656.0,18,2798.0,3038.0
41576,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45734.0,18,2551.0,0.0
41577,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45643.0,18,2442.0,2646.0
41578,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45657.0,18,2633.0,2884.0
41579,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45491.0,18,2416.0,2457.0
41580,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45531.0,18,2409.0,2463.0
41581,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,96348.0,18,2741.0,3031.0
41582,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45658.0,18,2590.0,2830.0
41583,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45517.0,18,2729.0,2929.0
41584,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45819.0,18,2708.0,3224.0
41586,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45782.0,18,2728.0,2675.0
41587,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45801.0,18,2631.0,2744.0
41588,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45806.0,18,2626.0,2870.0
41589,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45730.0,18,2534.0,2877.0
41590,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45552.0,18,2197.0,0.0
41592,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,96362.0,18,2750.0,2928.0
41594,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45770.0,18,2713.0,3009.0
41596,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,96352.0,18,2646.0,2779.0
41597,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45748.0,18,2602.0,3095.0
41598,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45667.0,18,2724.0,3199.0
41600,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45476.0,18,2512.0,2580.0
41601,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45010.0,18,2707.0,2945.0
41602,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45746.0,18,2631.0,2894.0
41603,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45669.0,18,2839.0,3015.0
41604,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45433.0,18,2490.0,2338.0
41605,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,67776.0,18,2409.0,2748.0
41607,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45766.0,18,2350.0,2184.0
41608,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45628.0,18,2680.0,3047.0
41609,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45618.0,18,2727.0,2968.0
41610,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45675.0,18,2645.0,2722.0
41611,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45455.0,18,2643.0,2740.0
41612,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45493.0,18,2581.0,2643.0
41613,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,96363.0,18,2622.0,2556.0
41614,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45676.0,18,2585.0,2243.0
41615,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45344.0,18,2242.0,2253.0
41616,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45677.0,18,2420.0,2978.0
41618,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45576.0,18,2279.0,2535.0
41620,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45397.0,18,2468.0,2583.0
41621,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45398.0,18,2742.0,3010.0
41622,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45510.0,18,2516.0,2535.0
41623,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45680.0,18,2579.0,2882.0
41624,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45683.0,18,2570.0,2439.0
41625,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45479.0,18,2481.0,2555.0
41626,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45689.0,18,2680.0,2673.0
41627,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45640.0,18,2600.0,2738.0
41630,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,96349.0,18,2767.0,2928.0
41631,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45395.0,18,2233.0,2234.0
41632,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45566.0,18,2350.0,2603.0
41633,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45693.0,18,2701.0,2822.0
41634,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45633.0,18,2672.0,2990.0
41635,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45781.0,18,2693.0,2786.0
41636,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,96345.0,18,2373.0,0.0
41637,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45810.0,18,2810.0,3013.0
41638,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45639.0,18,2761.0,2944.0
41639,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45751.0,18,2630.0,3022.0
41640,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45700.0,18,2627.0,2737.0
41641,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45768.0,18,2478.0,2552.0
41642,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45756.0,18,2406.0,2611.0
41643,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45489.0,18,2618.0,2637.0
41644,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45702.0,18,2718.0,2844.0
41646,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45703.0,18,2579.0,2700.0
41647,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45761.0,18,2720.0,2873.0
41648,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45653.0,18,2582.0,2776.0
41650,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45587.0,18,2636.0,2849.0
41651,100028,100028.007,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45403.0,18,2674.0,2763.0
41652,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45709.0,18,2756.0,2755.0
41653,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45738.0,18,2725.0,2721.0
41654,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45481.0,18,2741.0,2964.0
41655,100028,100028.004,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45629.0,18,2597.0,2759.0
41656,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,96366.0,18,2652.0,2635.0
41657,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45335.0,18,2091.0,2439.0
41658,100028,100028.01,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45596.0,18,2364.0,2627.0
41660,100028,100028.006,English LA 6,ST92962,6,MILLBROOK MIDDLE SCHOOL,LANGUAGE ARTS,2018,45835.0,18,2581.0,2756.0
42241,100027ab,100027ab.006,English LA 5,ST93006,5,WETUMPKA MIDDLE SCHOOL,LANGUAGE ARTS,2018,51654.0,18,2666.0,2905.0
42242,100027ab,100027ab.007,English LA 5,ST93006,5,WETUMPKA MIDDLE SCHOOL,LANGUAGE ARTS,2018,97150.0,18,2475.0,2470.0
42243,100047,100047.009,SocialStuGr5,ST93006,5,WETUMPKA MIDDLE SCHOOL,SOCIAL STUDIES,2018,51654.0,18,2666.0,2905.0
42244,100047,100047.006,SocialStuGr5,ST93006,5,WETUMPKA MIDDLE SCHOOL,SOCIAL STUDIES,2018,97150.0,18,2475.0,2470.0
42245,100027ab,100027ab.007,English LA 5,ST93006,5,WETUMPKA MIDDLE SCHOOL,LANGUAGE ARTS,2018,97137.0,18,2489.0,2566.0
42246,100047,100047.006,SocialStuGr5,ST93006,5,WETUMPKA MIDDLE SCHOOL,SOCIAL STUDIES,2018,97137.0,18,2489.0,2566.0
42247,100027ab,100027ab.007,English LA 5,ST93006,5,WETUMPKA MIDDLE SCHOOL,LANGUAGE ARTS,2018,51489.0,18,2636.0,2901.0
42248,100047,100047.006,SocialStuGr5,ST93006,5,WETUMPKA MIDDLE SCHOOL,SOCIAL STUDIES,2018,51489.0,18,2636.0,2901.0
42249,100027ab,100027ab.006,English LA 5,ST93006,5,WETUMPKA MIDDLE SCHOOL,LANGUAGE ARTS,2018,68529.0,18,2447.0,2771.0
42250,100047,100047.009,SocialStuGr5,ST93006,5,WETUMPKA MIDDLE SCHOOL,SOCIAL STUDIES,2018,68529.0,18,2447.0,2771.0
42252,100027ab,100027ab.007,English LA 5,ST93006,5,WETUMPKA MIDDLE SCHOOL,LANGUAGE ARTS,2018,51697.0,18,2626.0,2912.0
42253,100047,100047.006,SocialStuGr5,ST93006,5,WETUMPKA MIDDLE SCHOOL,SOCIAL STUDIES,2018,51697.0,18,2626.0,2912.0
42254,100027ab,100027ab.006,English LA 5,ST93006,5,WETUMPKA MIDDLE SCHOOL,LANGUAGE ARTS,2018,50979.0,18,2438.0,2919.0
42255,100047,100047.009,SocialStuGr5,ST93006,5,WETUMPKA MIDDLE SCHOOL,SOCIAL STUDIES,2018,50979.0,18,2438.0,2919.0
42256,100027ab,100027ab.006,English LA 5,ST93006,5,WETUMPKA MIDDLE SCHOOL,LANGUAGE ARTS,2018,51710.0,18,2631.0,3036.0
42257,100047,100047.009,SocialStuGr5,ST93006,5,WETUMPKA MIDDLE SCHOOL,SOCIAL STUDIES,2018,51710.0,18,2631.0,3036.0
